Date,Squad,Home_Away,Match_Half,Minute,Player,xG,PSxG,Outcome,Distance,Body Part,Notes,Player_SCA_1,Event_SCA_1,Player_SCA_2,Event_SCA_2
2022-07-13,FC Cincinnati,Home,1,23,Brandon Vazquez,0.54,0.85,Goal,14,Right Foot,,Brenner,Pass (Live),Álvaro Barreal,Pass (Live)
2022-07-13,FC Cincinnati,Home,1,29,Álvaro Barreal,0.05,,Off Target,15,Left Foot,Volley,Brenner,Pass (Live),John Nelson,Pass (Live)
2022-07-13,FC Cincinnati,Home,1,32,Álvaro Barreal,0.00,,Blocked,21,Left Foot,Volley,Tyler Blackett,Pass (Live),Brenner,Pass (Live)
2022-07-13,FC Cincinnati,Home,1,45+5,Brenner,0.36,,Off Target,3,Head,,Yuya Kubo,Pass (Dead),,
2022-07-13,FC Cincinnati,Home,1,45+6,Brandon Vazquez,0.02,,Off Target,15,Head,,Ray Gaddis,Pass (Live),Ray Gaddis,Take-On
2022-07-13,FC Cincinnati,Home,2,56,Brenner,0.05,,Blocked,20,Right Foot,,Tyler Blackett,Pass (Live),Obinna Nwobodo,Pass (Live)
2022-07-13,FC Cincinnati,Home,2,63,Brandon Vazquez,0.05,,Blocked,13,Head,,John Nelson,Pass (Live),Tyler Blackett,Pass (Live)
2022-07-13,FC Cincinnati,Home,2,67,Obinna Nwobodo,0.01,,Off Target,31,Right Foot,,Álvaro Barreal,Pass (Live),Yuya Kubo,Pass (Live)
2022-07-13,FC Cincinnati,Home,2,73,Álvaro Barreal,0.04,0.08,Saved,23,Left Foot,Free kick,,Fouled,Obinna Nwobodo,Pass (Live)
2022-07-13,FC Cincinnati,Home,2,82,Sergio Santos Gomes,0.21,0.05,Saved,15,Right Foot,,Obinna Nwobodo,Pass (Live),,
2022-07-13,FC Cincinnati,Home,2,85,Sergio Santos Gomes,0.11,0.14,Saved,10,Head,,John Nelson,Pass (Live),Haris Medunjanin,Pass (Live)
2022-07-13,FC Cincinnati,Home,2,90,Brenner,0.04,,Off Target,27,Right Foot,,Sergio Santos Gomes,Pass (Live),Haris Medunjanin,Pass (Live)
2022-07-13,FC Cincinnati,Home,2,90+5,Arquimides Ordonez,0.02,,Blocked,16,Head,,Álvaro Barreal,Pass (Dead),Brenner,Pass (Live)
2022-07-13,Vancouver,Away,1,5,Ryan Gauld,0.80,0.98,Goal,4,Right Foot,,Cristián Dajome,Pass (Live),Ryan Raposo,Pass (Live)
2022-07-13,Vancouver,Away,1,14,Javain Brown,0.07,,Off Target,9,Head,,Ryan Raposo,Pass (Dead),Ryan Gauld,Pass (Live)
2022-07-13,Vancouver,Away,1,15,Lucas Cavallini,0.21,0.29,Saved,9,Left Foot,,Javain Brown,Shot,,
2022-07-13,Vancouver,Away,1,18,Ryan Gauld,0.03,,Blocked,32,Left Foot,,Russell Teibert,Pass (Live),Ryan Gauld,Pass (Live)
2022-07-13,Vancouver,Away,2,55,Lucas Cavallini,0.10,,Blocked,9,Head,,Ryan Gauld,Pass (Live),Pedro Vite,Pass (Live)
2022-07-13,Vancouver,Away,2,56,Lucas Cavallini,0.06,,Blocked,14,Left Foot,,Ryan Gauld,Pass (Live),Ryan Gauld,Take-On
2022-07-13,Vancouver,Away,2,61,Ryan Gauld,0.02,,Off Target,29,Left Foot,Volley,Brian White,Pass (Live),Tristan Blackmon,Pass (Live)
2022-07-13,Vancouver,Away,2,78,Brian White,0.10,,Off Target,18,Right Foot,,Ryan Gauld,Pass (Live),Michael Baldisimo,Pass (Live)
2022-07-13,Vancouver,Away,2,79,Ryan Gauld,0.04,0.16,Saved,32,Left Foot,,Lucas Cavallini,Pass (Live),Ryan Raposo,Pass (Live)
2022-07-13,Vancouver,Away,2,82,Cristián Dajome,0.10,0.68,Goal,10,Right Foot,,Tosaint Ricketts,Pass (Live),Ryan Gauld,Pass (Live)
2022-07-13,Vancouver,Away,2,89,Ryan Raposo,0.04,,Blocked,32,Right Foot,,Caio Alexandre,Tackle,,
2022-07-13,FC Dallas,Home,1,5,Franco Jara,0.06,,Off Target,15,Head,,Jesús Ferreira,Pass (Dead),,
2022-07-13,FC Dallas,Home,1,12,Alan Velasco,0.05,,Blocked,27,Right Foot,,Franco Jara,Pass (Live),Jáder Obrian,Pass (Live)
2022-07-13,FC Dallas,Home,1,37,Alan Velasco,0.12,,Blocked,20,Right Foot,,Franco Jara,Pass (Live),Eulânio Ângelo Chipela Gomes,Pass (Live)
2022-07-13,FC Dallas,Home,1,37,Franco Jara,0.12,,Off Target,8,Head,,Eulânio Ângelo Chipela Gomes,Pass (Live),,
2022-07-13,FC Dallas,Home,1,41,Franco Jara,0.06,,Off Target,13,Right Foot,,Tsiki Ntsabeleng,Pass (Live),Tsiki Ntsabeleng,Take-On
2022-07-13,FC Dallas,Home,2,46,Jesús Ferreira,0.09,,Blocked,15,Right Foot,,Edwin Cerrillo,Pass (Live),,
2022-07-13,FC Dallas,Home,2,70,Jesús Ferreira,0.23,0.60,Saved,10,Head,,Franco Jara,Pass (Live),Paxton Pomykal,Pass (Live)
2022-07-13,FC Dallas,Home,2,80,Franco Jara,0.09,,Blocked,17,Left Foot,,Jáder Obrian,Pass (Live),Nkosi Tafari,Pass (Live)
2022-07-13,FC Dallas,Home,2,85,Jesús Ferreira,0.02,,Blocked,31,Right Foot,,Paul Arriola,Fouled,Edwin Cerrillo,Pass (Live)
2022-07-13,FC Dallas,Home,2,86,José Martínez,0.24,,Off Target,3,Left Foot,,Jesús Ferreira,Pass (Live),Paxton Pomykal,Pass (Live)
2022-07-13,FC Dallas,Home,2,89,Jáder Obrian,0.11,,Off Target,12,Left Foot,,,,,
2022-07-13,FC Dallas,Home,2,90+8,Nkosi Tafari,0.08,,Off Target,14,Head,,Edwin Cerrillo,Pass (Live),Jesús Ferreira,Pass (Live)
2022-07-13,NYCFC,Away,1,23,Talles Magno,0.06,,Off Target,17,Right Foot,,Héber,Pass (Live),Talles Magno,Pass (Live)
2022-07-13,NYCFC,Away,1,29,Héber,0.80,0.86,Goal,5,Left Foot,,Santiago Rodríguez,Pass (Live),Santiago Rodríguez,Take-On
2022-07-13,NYCFC,Away,1,45+3,Nicolás Acevedo,0.04,,Blocked,30,Right Foot,,Talles Magno,Pass (Live),Talles Magno,Take-On
2022-07-13,NYCFC,Away,2,63,Thiago,0.04,,Off Target,25,Right Foot,,Héber,Pass (Live),Talles Magno,Pass (Live)
2022-07-13,Inter Miami,Home,1,22,Emerson Rodríguez,0.15,,Off Target,10,Right Foot,,Robert Taylor,Pass (Live),DeAndre Yedlin,Pass (Live)
2022-07-13,Inter Miami,Home,1,30,Leonardo Campana,0.05,,Off Target,11,Head,,DeAndre Yedlin,Pass (Live),Robert Taylor,Pass (Live)
2022-07-13,Inter Miami,Home,1,41,Leonardo Campana,0.15,0.11,Saved,11,Left Foot,,Emerson Rodríguez,Pass (Live),Robert Taylor,Pass (Live)
2022-07-13,Inter Miami,Home,1,43,Jean Mota,0.03,,Off Target,28,Left Foot,,Jean Mota,Tackle,,
2022-07-13,Inter Miami,Home,1,45,Leonardo Campana,0.10,,Off Target,11,Head,,Robert Taylor,Pass (Live),Leonardo Campana,Pass (Live)
2022-07-13,Inter Miami,Home,1,45+6,DeAndre Yedlin,0.06,,Off Target,9,Head,,Bryce Duke,Pass (Live),Christopher McVey,Pass (Live)
2022-07-13,Inter Miami,Home,2,53,Bryce Duke,0.05,,Blocked,22,Left Foot,,Robert Taylor,Pass (Live),Jean Mota,Pass (Live)
2022-07-13,Inter Miami,Home,2,62,Ryan Sailor,0.06,0.04,Saved,11,Head,,Gonzalo Higuaín,Pass (Dead),Damion Lowe,Pass (Live)
2022-07-13,Inter Miami,Home,2,64,Gregore,0.01,,Blocked,32,Right Foot,,Jean Mota,Pass (Live),Gonzalo Higuaín,Pass (Live)
2022-07-13,Inter Miami,Home,2,64,Bryce Duke,0.03,,Off Target,28,Right Foot,,Gregore,Pass (Live),Gregore,Shot
2022-07-13,Inter Miami,Home,2,74,Leonardo Campana,0.02,,Off Target,36,Left Foot,,Gregore,Pass (Live),Leonardo Campana,Pass (Live)
2022-07-13,Inter Miami,Home,2,82,Gonzalo Higuaín,0.10,0.51,Goal,26,Left Foot,,Gonzalo Higuaín,Take-On,Jean Mota,Tackle
2022-07-13,Philadelphia,Away,1,5,Mikael Uhre,0.08,0.05,Saved,26,Left Foot,,Olivier Mbaizo,Pass (Live),Olivier Mbaizo,Take-On
2022-07-13,Philadelphia,Away,1,5,Cory Burke,0.00,,Off Target,10,Head,,Kai Wagner,Pass (Dead),Mikael Uhre,Shot
2022-07-13,Philadelphia,Away,1,11,Mikael Uhre,0.06,0.25,Saved,16,Right Foot,,Cory Burke,Pass (Live),Alejandro Bedoya,Pass (Live)
2022-07-13,Philadelphia,Away,1,26,Dániel Gazdag (pen),0.79,0.89,Goal,13,Right Foot,,Mikael Uhre,Fouled,Dániel Gazdag,Pass (Live)
2022-07-13,Philadelphia,Away,1,36,Cory Burke,0.04,0.03,Saved,28,Left Foot,,Dániel Gazdag,Pass (Live),Cory Burke,Pass (Live)
2022-07-13,Philadelphia,Away,1,40,Alejandro Bedoya,0.02,,Off Target,11,Head,,Kai Wagner,Pass (Live),Alejandro Bedoya,Pass (Live)
2022-07-13,Philadelphia,Away,2,55,Cory Burke,0.03,,Blocked,10,Right Foot,,Jakob Glesnes,Pass (Dead),Dániel Gazdag,Fouled
2022-07-13,Philadelphia,Away,2,62,Julián Carranza,0.00,,Off Target,15,Left Foot,,Dániel Gazdag,Pass (Live),José Andrés Martínez,Pass (Live)
2022-07-13,Philadelphia,Away,2,66,Cory Burke,0.10,0.44,Goal,9,Head,,Kai Wagner,Pass (Dead),Julián Carranza,Fouled
2022-07-13,Philadelphia,Away,2,73,Cory Burke,0.10,,Off Target,11,Left Foot,,Olivier Mbaizo,Pass (Live),Olivier Mbaizo,Take-On
2022-07-13,Philadelphia,Away,2,89,Paxten Aaronson,0.14,,Off Target,9,Right Foot,Volley,Quinn Sullivan,Pass (Live),Alejandro Bedoya,Pass (Live)
2022-07-13,D.C. United,Home,1,7,Taxiarchis Fountas,0.17,,Off Target,15,Right Foot,,Taxiarchis Fountas,Pass (Live),Andy Najar,Take-On
2022-07-13,D.C. United,Home,1,9,Andy Najar,0.16,,Off Target,9,Head,,Jackson Hopkins,Pass (Dead),,
2022-07-13,D.C. United,Home,1,13,Nigel Robertha,0.04,,Blocked,6,Right Foot,Volley,Jackson Hopkins,Pass (Dead),,
2022-07-13,D.C. United,Home,1,28,Andy Najar,0.00,,Off Target,15,Right Foot,,Nigel Robertha,Pass (Live),Andy Najar,Pass (Live)
2022-07-13,D.C. United,Home,1,31,Taxiarchis Fountas,0.41,0.22,Saved,13,Right Foot,,Jackson Hopkins,Pass (Live),Chris Durkin,Pass (Live)
2022-07-13,D.C. United,Home,1,42,Taxiarchis Fountas,0.03,,Blocked,26,Right Foot,,Drew Skundrich,Pass (Live),,
2022-07-13,D.C. United,Home,1,43,Michael Estrada,0.03,,Off Target,30,Right Foot,,Michael Estrada,Take-On,Nigel Robertha,Pass (Live)
2022-07-13,D.C. United,Home,1,45+2,Taxiarchis Fountas,0.00,,Off Target,32,Right Foot,,Jackson Hopkins,Pass (Live),Drew Skundrich,Pass (Live)
2022-07-13,D.C. United,Home,1,45+5,Jackson Hopkins,0.04,,Blocked,24,Right Foot,,Nigel Robertha,Pass (Live),Jackson Hopkins,Pass (Live)
2022-07-13,D.C. United,Home,2,53,Michael Estrada,0.05,,Blocked,20,Right Foot,,Andy Najar,Pass (Live),Jackson Hopkins,Pass (Live)
2022-07-13,D.C. United,Home,2,73,Taxiarchis Fountas (pen),0.79,,Off Target,13,Right Foot,,Taxiarchis Fountas,Fouled,,
2022-07-13,D.C. United,Home,2,76,Ola Kamara,0.07,0.10,Saved,26,Right Foot,Free kick,Nigel Robertha,Fouled,Sofiane Djeffal,Pass (Live)
2022-07-13,D.C. United,Home,2,80,Taxiarchis Fountas,0.12,0.86,Goal,10,Right Foot,Deflected,Nigel Robertha,Pass (Live),Chris Durkin,Pass (Live)
2022-07-13,D.C. United,Home,2,84,Sami Guediri,0.06,,Blocked,23,Right Foot,,,,,
2022-07-13,D.C. United,Home,2,89,Steve Birnbaum,0.07,,Off Target,31,Right Foot,,Sofiane Djeffal,Pass (Live),Nigel Robertha,Pass (Live)
2022-07-13,D.C. United,Home,2,90,Kimarni Smith,0.03,,Blocked,26,Left Foot,,Sami Guediri,Pass (Live),Nigel Robertha,Pass (Live)
2022-07-13,D.C. United,Home,2,90+2,Taxiarchis Fountas,0.02,,Off Target,13,Left Foot,,Steve Birnbaum,Pass (Live),Taxiarchis Fountas,Tackle
2022-07-13,D.C. United,Home,2,90+2,Ola Kamara,0.88,0.99,Goal,2,Right Foot,,Ola Kamara,Shot,,
2022-07-13,D.C. United,Home,2,90+2,Ola Kamara,0.50,,Blocked,3,Right Foot,,Taxiarchis Fountas,Shot,,
2022-07-13,Columbus Crew,Away,1,15,Steven Moreira,0.06,0.03,Saved,22,Right Foot,,Pedro Santos,Pass (Live),James Igbekeme,Pass (Live)
2022-07-13,Columbus Crew,Away,2,52,Cucho,0.06,,Blocked,17,Right Foot,,Luis Díaz,Pass (Live),Lucas Zelarayán,Pass (Live)
2022-07-13,Columbus Crew,Away,2,59,Derrick Etienne,0.03,,Blocked,18,Right Foot,,Pedro Santos,Pass (Live),Darlington Nagbe,Pass (Live)
2022-07-13,Columbus Crew,Away,2,62,Cucho,0.04,0.65,Goal,21,Right Foot,,Lucas Zelarayán,Pass (Live),Darlington Nagbe,Pass (Live)
2022-07-13,Columbus Crew,Away,2,81,Cucho,0.06,0.70,Goal,8,Head,,Lucas Zelarayán,Pass (Live),Steven Moreira,Pass (Dead)
2022-07-13,Columbus Crew,Away,2,90,Derrick Etienne,0.07,,Off Target,12,Right Foot,,Cucho,Pass (Live),,
2022-07-16,Colorado Rapids,Home,1,7,Gyasi Zardes,0.58,,Blocked,3,Right Foot,,Gyasi Zardes,Take-On,Gyasi Zardes,Take-On
2022-07-16,Colorado Rapids,Home,1,20,Diego Rubio,0.11,0.53,Goal,24,Right Foot,,Jonathan Lewis,Pass (Live),Danny Wilson,Pass (Live)
2022-07-16,Colorado Rapids,Home,1,43,Jonathan Lewis,0.04,,Off Target,30,Right Foot,,Diego Rubio,Pass (Live),Diego Rubio,Take-On
2022-07-16,Colorado Rapids,Home,1,45+1,Bryan Acosta,0.04,0.04,Saved,31,Right Foot,,,,,
2022-07-16,Colorado Rapids,Home,2,51,Michael Barrios,0.11,,Off Target,10,Right Foot,,Diego Rubio,Pass (Live),Collen Warner,Pass (Live)
2022-07-16,Colorado Rapids,Home,2,57,Jonathan Lewis,0.08,,Blocked,12,Left Foot,,Diego Rubio,Pass (Live),Gyasi Zardes,Pass (Live)
2022-07-16,Colorado Rapids,Home,2,57,Diego Rubio,0.04,,Off Target,7,Head,,Bryan Acosta,Pass (Dead),Jonathan Lewis,Shot
2022-07-16,Colorado Rapids,Home,2,66,Jonathan Lewis,0.08,,Off Target,17,Right Foot,,Jonathan Lewis,Take-On,Bryan Acosta,Pass (Live)
2022-07-16,Colorado Rapids,Home,2,75,Gyasi Zardes,0.45,0.94,Goal,12,Right Foot,,Jonathan Lewis,Pass (Live),,
2022-07-16,Colorado Rapids,Home,2,80,Jonathan Lewis,0.06,0.03,Saved,23,Right Foot,,Sam Nicholson,Pass (Live),Keegan Rosenberry,Pass (Live)
2022-07-16,LA Galaxy,Away,1,12,Kevin Cabral,0.02,,Blocked,16,Head,,Sacha Kljestan,Pass (Dead),,Fouled
2022-07-16,LA Galaxy,Away,1,13,Dejan Joveljić,0.04,,Off Target,28,Left Foot,,Julian Araujo,Pass (Live),Jonathan Bond,Pass (Live)
2022-07-16,LA Galaxy,Away,1,14,Dejan Joveljić,0.04,,Saved off Target,8,Right Foot,Volley,,,,
2022-07-16,LA Galaxy,Away,1,17,Kevin Cabral,0.14,,Blocked,13,Left Foot,,Dejan Joveljić,Pass (Live),,
2022-07-16,LA Galaxy,Away,1,19,Derrick Williams,0.05,0.07,Saved,12,Left Foot,Volley,Efrain Alvarez,Pass (Dead),,
2022-07-16,LA Galaxy,Away,1,20,Efrain Alvarez,0.02,,Blocked,30,Left Foot,,Raheem Edwards,Pass (Live),Nick DePuy,Pass (Live)
2022-07-16,LA Galaxy,Away,1,31,Efrain Alvarez,0.03,,Blocked,24,Left Foot,,Efrain Alvarez,Pass (Live),Raheem Edwards,Pass (Live)
2022-07-16,LA Galaxy,Away,1,35,Nick DePuy,0.03,,Off Target,13,Head,,Sacha Kljestan,Pass (Dead),,
2022-07-16,LA Galaxy,Away,1,35,Dejan Joveljić,0.15,0.09,Saved,11,Right Foot,,Nick DePuy,Shot,,
2022-07-16,LA Galaxy,Away,1,37,Raheem Edwards,0.04,,Blocked,22,Left Foot,,Rayan Raveloson,Pass (Live),Sacha Kljestan,Pass (Live)
2022-07-16,LA Galaxy,Away,1,37,Rayan Raveloson,0.07,,Off Target,11,Head,,Efrain Alvarez,Pass (Dead),Raheem Edwards,Shot
2022-07-16,LA Galaxy,Away,1,37,Derrick Williams,0.13,,Off Target,8,Head,,Rayan Raveloson,Shot,,
2022-07-16,LA Galaxy,Away,2,49,Douglas Costa,0.03,,Off Target,29,Left Foot,,Douglas Costa,Take-On,Efrain Alvarez,Pass (Live)
2022-07-16,LA Galaxy,Away,2,59,Efrain Alvarez,0.05,,Blocked,25,Left Foot,,Douglas Costa,Pass (Live),Rayan Raveloson,Pass (Live)
2022-07-16,LA Galaxy,Away,2,80,Douglas Costa,0.03,,Off Target,25,Left Foot,,Samuel Grandsir,Pass (Live),Dejan Joveljić,Pass (Live)
2022-07-16,LA Galaxy,Away,2,85,Samuel Grandsir,0.02,,Off Target,30,Left Foot,,Julian Araujo,Pass (Live),Nick DePuy,Pass (Live)
2022-07-16,LA Galaxy,Away,2,87,Julian Araujo,0.04,,Off Target,21,Right Foot,,Víctor Vázquez,Pass (Live),Daniel Aguirre,Pass (Live)
2022-07-16,LA Galaxy,Away,2,90+3,Douglas Costa,0.03,,Off Target,33,Left Foot,Free kick,Víctor Vázquez,Pass (Dead),Douglas Costa,Fouled
2022-07-16,Chicago Fire,Home,1,2,Brian Gutiérrez,0.05,,Blocked,7,Right Foot,,Gastón Giménez,Pass (Live),Xherdan Shaqiri,Pass (Live)
2022-07-16,Chicago Fire,Home,1,18,Kacper Przybyłko,0.05,0.02,Saved,10,Right Foot,Volley,Kacper Przybyłko,Pass (Live),Federico Navarro,Pass (Live)
2022-07-16,Chicago Fire,Home,1,23,Rafael Czichos,0.14,0.67,Goal,11,Head,,Federico Navarro,Pass (Live),Gastón Giménez,Pass (Live)
2022-07-16,Chicago Fire,Home,1,26,Brian Gutiérrez,0.43,0.31,Saved,20,Right Foot,,Gastón Giménez,Pass (Live),Xherdan Shaqiri,Pass (Live)
2022-07-16,Chicago Fire,Home,1,45+1,Xherdan Shaqiri,0.11,,Blocked,16,Left Foot,,Kacper Przybyłko,Pass (Live),Boris Sekulić,Pass (Live)
2022-07-16,Chicago Fire,Home,1,45+2,Mauricio Pineda,0.05,0.03,Saved,25,Right Foot,,Chris Mueller,Pass (Live),Xherdan Shaqiri,Pass (Dead)
2022-07-16,Chicago Fire,Home,2,55,Chris Mueller,0.05,,Blocked,12,Right Foot,,Jonathan Bornstein,Pass (Live),Brian Gutiérrez,Pass (Live)
2022-07-16,Chicago Fire,Home,2,56,Kacper Przybyłko,0.06,,Off Target,13,Right Foot,,Brian Gutiérrez,Pass (Live),Xherdan Shaqiri,Pass (Live)
2022-07-16,Chicago Fire,Home,2,60,Jairo Torres,0.06,0.06,Saved,18,Right Foot,,,,,
2022-07-16,Seattle,Away,1,7,Jordan Morris,0.26,0.41,Saved,11,Right Foot,,Nicolás Lodeiro,Pass (Live),Albert Rusnák,Pass (Live)
2022-07-16,Seattle,Away,1,8,Yeimar Gómez Andrade,0.02,,Off Target,11,Head,,Nicolás Lodeiro,Pass (Dead),Jordan Morris,Shot
2022-07-16,Seattle,Away,1,33,Will Bruin,0.04,,Off Target,5,Right Foot,,Kelyn Rowe,Pass (Live),Cristian Roldan,Pass (Live)
2022-07-16,Seattle,Away,1,35,Nicolás Lodeiro,0.05,,Blocked,23,Left Foot,Free kick,Will Bruin,Fouled,Danny Leyva,Pass (Live)
2022-07-16,Seattle,Away,1,39,Nouhou Tolo,0.04,,Off Target,28,Right Foot,,Albert Rusnák,Pass (Live),Nicolás Lodeiro,Pass (Live)
2022-07-16,Seattle,Away,1,43,Yeimar Gómez Andrade,0.02,,Off Target,10,Head,,Albert Rusnák,Pass (Dead),Nicolás Lodeiro,Pass (Live)
2022-07-16,Seattle,Away,2,48,Albert Rusnák,0.03,,Blocked,14,Left Foot,Volley,Cristian Roldan,Pass (Live),Will Bruin,Pass (Live)
2022-07-16,Seattle,Away,2,51,Will Bruin,0.02,,Blocked,14,Right Foot,,Cristian Roldan,Pass (Live),Nouhou Tolo,Pass (Live)
2022-07-16,Seattle,Away,2,57,Danny Leyva,0.03,,Blocked,23,Right Foot,Volley,Cristian Roldan,Pass (Live),Nicolás Lodeiro,Pass (Live)
2022-07-16,Seattle,Away,2,57,Albert Rusnák,0.05,,Blocked,11,Left Foot,,Danny Leyva,Shot,,
2022-07-16,Seattle,Away,2,70,Albert Rusnák,0.03,,Blocked,19,Left Foot,,Nicolás Lodeiro,Pass (Dead),Nicolás Lodeiro,Pass (Live)
2022-07-16,Seattle,Away,2,78,Nicolás Lodeiro,0.02,,Blocked,24,Right Foot,,Nicolás Lodeiro,Pass (Live),Yeimar Gómez Andrade,Pass (Live)
2022-07-16,Seattle,Away,2,79,Albert Rusnák,0.05,,Off Target,25,Right Foot,Volley,Nicolás Lodeiro,Shot,,
2022-07-16,Seattle,Away,2,88,Jordan Morris,0.15,0.05,Saved,16,Right Foot,,Nicolás Lodeiro,Pass (Live),Yeimar Gómez Andrade,Interception
2022-07-16,Seattle,Away,2,89,Yeimar Gómez Andrade,0.07,,Off Target,11,Head,,Nicolás Lodeiro,Pass (Dead),Jordan Morris,Shot
2022-07-16,Minnesota Utd,Home,1,2,Luis Amarilla,0.06,,Off Target,15,Left Foot,,Franco Fragapane,Pass (Live),Robin Lod,Pass (Live)
2022-07-16,Minnesota Utd,Home,1,5,Luis Amarilla,0.06,0.02,Saved,31,Left Foot,,Emanuel Reynoso,Pass (Live),Robin Lod,Pass (Live)
2022-07-16,Minnesota Utd,Home,1,8,Emanuel Reynoso,0.04,,Blocked,16,Left Foot,,Franco Fragapane,Pass (Live),,
2022-07-16,Minnesota Utd,Home,1,13,Emanuel Reynoso,0.12,0.34,Goal,14,Left Foot,,Luis Amarilla,Pass (Live),Emanuel Reynoso,Pass (Live)
2022-07-16,Minnesota Utd,Home,1,23,Luis Amarilla,0.05,,Off Target,11,Right Foot,,Kemar Lawrence,Pass (Live),Franco Fragapane,Pass (Live)
2022-07-16,Minnesota Utd,Home,1,33,Emanuel Reynoso,0.05,,Off Target,25,Left Foot,,Luis Amarilla,Pass (Live),Emanuel Reynoso,Pass (Live)
2022-07-16,Minnesota Utd,Home,1,36,Joseph Rosales,0.03,,Off Target,27,Left Foot,,Franco Fragapane,Pass (Live),Kemar Lawrence,Pass (Live)
2022-07-16,Minnesota Utd,Home,1,37,Luis Amarilla,0.18,,Blocked,10,Left Foot,,Bongokuhle Hlongwane,Pass (Live),Franco Fragapane,Pass (Live)
2022-07-16,Minnesota Utd,Home,1,38,Franco Fragapane,0.05,,Blocked,16,Left Foot,,Luis Amarilla,Shot,,
2022-07-16,Minnesota Utd,Home,1,45+3,Emanuel Reynoso,0.04,,Blocked,29,Left Foot,Free kick,Emanuel Reynoso,Fouled,Luis Amarilla,Pass (Live)
2022-07-16,Minnesota Utd,Home,1,45+3,D.J. Taylor,0.02,,Off Target,28,Left Foot,,Emanuel Reynoso,Shot,,
2022-07-16,Minnesota Utd,Home,2,47,Bongokuhle Hlongwane,0.39,,Blocked,5,Head,,Franco Fragapane,Pass (Live),Emanuel Reynoso,Pass (Live)
2022-07-16,Minnesota Utd,Home,2,50,Emanuel Reynoso,0.27,0.37,Goal,11,Left Foot,,Luis Amarilla,Pass (Live),Emanuel Reynoso,Pass (Live)
2022-07-16,Minnesota Utd,Home,2,56,Luis Amarilla,0.22,0.07,Saved,20,Right Foot,,Bongokuhle Hlongwane,Pass (Live),Emanuel Reynoso,Pass (Live)
2022-07-16,Minnesota Utd,Home,2,58,Bongokuhle Hlongwane,0.21,0.06,Saved,25,Left Foot,,,,,
2022-07-16,Minnesota Utd,Home,2,82,Luis Amarilla,0.05,,Off Target,15,Left Foot,,Emanuel Reynoso,Pass (Dead),Franco Fragapane,Pass (Live)
2022-07-16,Minnesota Utd,Home,2,86,Bongokuhle Hlongwane,0.09,,Blocked,11,Left Foot,,Bongokuhle Hlongwane,Take-On,Emanuel Reynoso,Pass (Dead)
2022-07-16,D.C. United,Away,1,4,Drew Skundrich,0.02,,Blocked,28,Right Foot,,Kimarni Smith,Pass (Live),,
2022-07-16,D.C. United,Away,1,11,Kimarni Smith,0.08,,Off Target,7,Head,,Steve Birnbaum,Pass (Live),Jackson Hopkins,Pass (Dead)
2022-07-16,D.C. United,Away,1,42,Sofiane Djeffal,0.02,,Blocked,30,Left Foot,,Chris Durkin,Pass (Live),Andy Najar,Pass (Live)
2022-07-16,D.C. United,Away,1,42,Michael Estrada,0.08,,Off Target,7,Head,,Sami Guediri,Pass (Live),Jackson Hopkins,Pass (Dead)
2022-07-16,D.C. United,Away,2,90+2,Abdoul Zanne,0.10,,Blocked,15,Right Foot,,Abdoul Zanne,Take-On,Russell Canouse,Pass (Live)
2022-07-16,CF Montréal,Home,1,5,Kei Kamara,0.43,0.80,Saved,7,Right Foot,,Romell Quioto,Pass (Live),Matko Miljevic,Pass (Live)
2022-07-16,CF Montréal,Home,1,5,Alistair Johnston,0.09,,Blocked,16,Right Foot,Volley,Kei Kamara,Shot,,
2022-07-16,CF Montréal,Home,1,9,Victor Wanyama,0.03,,Blocked,24,Left Foot,Volley,Lassi Lappalainen,Pass (Live),Matko Miljevic,Pass (Dead)
2022-07-16,CF Montréal,Home,1,12,Kei Kamara,0.10,,Off Target,9,Left Foot,Volley,Samuel Piette,Pass (Live),Lassi Lappalainen,Pass (Live)
2022-07-16,CF Montréal,Home,1,21,Kei Kamara,0.07,,Off Target,8,Head,,Matko Miljevic,Pass (Dead),Alistair Johnston,Pass (Live)
2022-07-16,CF Montréal,Home,1,26,Matko Miljevic,0.11,0.22,Saved,15,Right Foot,,Kamal Miller,Pass (Live),Matko Miljevic,Pass (Live)
2022-07-16,CF Montréal,Home,1,31,Joel Waterman,0.02,0.11,Saved,31,Right Foot,,Samuel Piette,Pass (Live),Rudy Camacho,Pass (Live)
2022-07-16,CF Montréal,Home,1,34,Samuel Piette,0.04,0.13,Saved,27,Right Foot,,Lassi Lappalainen,Pass (Live),Kamal Miller,Pass (Live)
2022-07-16,CF Montréal,Home,1,35,Kei Kamara,0.05,,Off Target,10,Right Foot,Volley,Rudy Camacho,Pass (Live),Matko Miljevic,Pass (Dead)
2022-07-16,CF Montréal,Home,1,36,Samuel Piette,0.13,,Off Target,17,Right Foot,,Kamal Miller,Pass (Live),Joel Waterman,Pass (Live)
2022-07-16,CF Montréal,Home,1,42,Romell Quioto,0.08,,Blocked,29,Right Foot,Free kick,Lassi Lappalainen,Fouled,Matko Miljevic,Pass (Live)
2022-07-16,CF Montréal,Home,1,43,Romell Quioto,0.03,,Blocked,29,Left Foot,,Joel Waterman,Pass (Live),,
2022-07-16,CF Montréal,Home,2,50,Romell Quioto,0.02,,Off Target,13,Left Foot,Volley,Kamal Miller,Pass (Live),Victor Wanyama,Pass (Live)
