Date,Squad,Home_Away,Match_Half,Minute,Player,xG,PSxG,Outcome,Distance,Body Part,Notes,Player_SCA_1,Event_SCA_1,Player_SCA_2,Event_SCA_2
2021-10-23,NY Red Bulls,Away,2,82,Andrew Gutman,0.04,,Blocked,28,Left Foot,,,,,
2021-10-23,NY Red Bulls,Away,2,85,Wikelman Carmona,0.03,,Off Target,28,Right Foot,,Dru Yearwood,Pass (Live),Kyle Duncan,Pass (Live)
2021-10-23,NY Red Bulls,Away,2,87,Sean Nealis,0.17,0.82,Goal,7,Right Foot,Volley,Patryk Klimala,Pass (Live),Cristian Cásseres Jr.,Pass (Live)
2021-10-23,Philadelphia,Home,1,18,Kacper Przybyłko (pen),0.79,0.93,Goal,13,Right Foot,,,Fouled,Jack Elliott,Fouled
2021-10-23,Philadelphia,Home,1,33,Dániel Gazdag,0.16,,Blocked,14,Right Foot,,Leon Flach,Pass (Live),,
2021-10-23,Philadelphia,Home,1,40,Alejandro Bedoya,0.04,,Blocked,28,Left Foot,,Kacper Przybyłko,Pass (Live),Kai Wagner,Pass (Live)
2021-10-23,Philadelphia,Home,1,41,Alejandro Bedoya,0.04,0.11,Saved,14,Head,,Leon Flach,Pass (Live),Kai Wagner,Pass (Live)
2021-10-23,Philadelphia,Home,1,45+3,Dániel Gazdag,0.02,0.15,Saved,34,Right Foot,,Alejandro Bedoya,Pass (Live),Andre Blake,Pass (Live)
2021-10-23,Philadelphia,Home,2,52,José Andrés Martínez,0.02,,Blocked,34,Right Foot,,Kai Wagner,Pass (Dead),José Andrés Martínez,Fouled
2021-10-23,Philadelphia,Home,2,54,Olivier Mbaizo,0.05,,Off Target,22,Right Foot,,Jamiro Monteiro,Pass (Live),Alejandro Bedoya,Pass (Live)
2021-10-23,Philadelphia,Home,2,55,Jamiro Monteiro,0.02,,Blocked,32,Right Foot,,Kacper Przybyłko,Pass (Live),Dániel Gazdag,Pass (Live)
2021-10-23,Philadelphia,Home,2,69,Paxten Aaronson,0.12,,Blocked,13,Right Foot,,Alejandro Bedoya,Pass (Live),,
2021-10-23,Philadelphia,Home,2,74,Jamiro Monteiro,0.02,,Blocked,26,Right Foot,,Leon Flach,Pass (Live),Leon Flach,Take-On
2021-10-23,Philadelphia,Home,2,76,Alejandro Bedoya,0.03,,Off Target,16,Head,,Jamiro Monteiro,Pass (Dead),José Andrés Martínez,Fouled
2021-10-23,Philadelphia,Home,2,84,Kacper Przybyłko,0.03,,Off Target,32,Right Foot,,,,,
2021-10-23,Philadelphia,Home,2,87,Kacper Przybyłko,0.42,0.91,Saved,11,Left Foot,,Jamiro Monteiro,Pass (Live),Kacper Przybyłko,Pass (Live)
2021-10-23,Philadelphia,Home,2,90+4,Kacper Przybyłko,0.05,,Off Target,21,Right Foot,,Paxten Aaronson,Pass (Live),José Andrés Martínez,Pass (Live)
2021-10-23,Nashville,Away,2,49,Eric Miller,0.02,,Off Target,35,Right Foot,,,,,
2021-10-23,Nashville,Away,2,50,C.J. Sapong,0.11,,Off Target,20,Right Foot,,Arnaud Ake,Pass (Live),C.J. Sapong,Tackle
2021-10-23,Nashville,Away,2,57,David Romney,0.05,,Blocked,11,Head,,Randall Leal,Pass (Dead),Randall Leal,Pass (Live)
2021-10-23,Nashville,Away,2,57,Randall Leal,0.02,,Blocked,28,Right Foot,,Aníbal Godoy,Pass (Live),David Romney,Shot
2021-10-23,Nashville,Away,2,66,Walker Zimmerman,0.04,,Blocked,11,Head,,Randall Leal,Pass (Dead),Brian Anunga,Pass (Live)
2021-10-23,Nashville,Away,2,81,Jhonder Cádiz,0.02,,Off Target,17,Head,,David Romney,Pass (Live),Dylan Nealis,Pass (Live)
2021-10-23,Nashville,Away,2,87,Brian Anunga,0.02,,Blocked,31,Right Foot,Volley,,,,
2021-10-23,Nashville,Away,2,90+1,C.J. Sapong,0.03,0.03,Saved,10,Head,,Abu Danladi,Pass (Live),David Romney,Pass (Live)
2021-10-23,NYCFC,Home,1,1,Thiago,0.25,0.66,Goal,9,Right Foot,,Malte Amundsen,Pass (Live),Santiago Rodríguez,Pass (Live)
2021-10-23,NYCFC,Home,1,7,Valentín Castellanos,0.01,0.10,Goal,31,Right Foot,,,,,
2021-10-23,NYCFC,Home,1,9,Alfredo Morales,0.04,,Off Target,26,Right Foot,,Malte Amundsen,Pass (Live),James Sands,Pass (Live)
2021-10-23,NYCFC,Home,1,11,Valentín Castellanos,0.37,0.81,Goal,17,Right Foot,,,,,
2021-10-23,NYCFC,Home,1,15,Malte Amundsen,0.13,0.12,Saved,16,Left Foot,,Santiago Rodríguez,Pass (Live),Malte Amundsen,Pass (Live)
2021-10-23,NYCFC,Home,1,35,Santiago Rodríguez,0.04,,Off Target,25,Right Foot,,Keaton Parks,Pass (Live),James Sands,Pass (Live)
2021-10-23,NYCFC,Home,1,44,Valentín Castellanos,0.09,0.08,Saved,12,Right Foot,Volley,Santiago Rodríguez,Pass (Live),Maximiliano Moralez,Pass (Live)
2021-10-23,NYCFC,Home,1,44,Maximiliano Moralez,0.47,0.72,Goal,5,Right Foot,,Valentín Castellanos,Shot,,
2021-10-23,NYCFC,Home,2,46,Thiago,0.09,0.11,Saved,19,Left Foot,,Alfredo Morales,Pass (Live),Valentín Castellanos,Pass (Live)
2021-10-23,NYCFC,Home,2,47,Alexander Callens,0.02,0.12,Saved,10,Head,Deflected,Maximiliano Moralez,Pass (Dead),Thiago,Shot
2021-10-23,NYCFC,Home,2,47,Keaton Parks,0.07,,Off Target,10,Head,,Maximiliano Moralez,Pass (Dead),Alexander Callens,Shot
2021-10-23,NYCFC,Home,2,47,Thiago,0.11,,Off Target,3,Right Foot,Volley,Keaton Parks,Shot,,
2021-10-23,NYCFC,Home,2,51,Valentín Castellanos,0.02,,Off Target,38,Right Foot,Volley,,,,
2021-10-23,NYCFC,Home,2,52,Alexander Callens,0.39,0.43,Goal,5,Head,,Malte Amundsen,Pass (Live),Santiago Rodríguez,Pass (Live)
2021-10-23,NYCFC,Home,2,69,Héber,0.13,0.07,Saved,14,Left Foot,,Santiago Rodríguez,Pass (Live),,
2021-10-23,NYCFC,Home,2,74,Jesús Medina,0.08,0.04,Goal,19,Left Foot,,Tayvon Gray,Pass (Live),Jesús Medina,Pass (Live)
2021-10-23,NYCFC,Home,2,77,Santiago Rodríguez,0.12,0.07,Saved,21,Right Foot,,Malte Amundsen,Pass (Live),Keaton Parks,Pass (Live)
2021-10-23,NYCFC,Home,2,77,Malte Amundsen,0.02,,Blocked,29,Left Foot,Volley,Santiago Rodríguez,Shot,,
2021-10-23,NYCFC,Home,2,84,Héber,0.09,0.16,Saved,20,Left Foot,,,,,
2021-10-23,NYCFC,Home,2,87,Héber,0.09,0.16,Saved,13,Left Foot,,Keaton Parks,Pass (Live),Talles Magno,Pass (Live)
2021-10-23,NYCFC,Home,2,90,Jesús Medina,0.53,0.79,Saved,6,Left Foot,,Malte Amundsen,Pass (Live),Santiago Rodríguez,Pass (Live)
2021-10-23,D.C. United,Away,1,6,Ola Kamara,0.10,,Off Target,18,Right Foot,,Joseph Mora,Pass (Live),,
2021-10-23,D.C. United,Away,1,18,Russell Canouse,0.03,,Off Target,27,Right Foot,,Nigel Robertha,Pass (Live),Joseph Mora,Pass (Dead)
2021-10-23,D.C. United,Away,1,22,Ola Kamara,0.17,0.64,Saved,7,Head,,Junior Moreno,Pass (Live),Julian Gressel,Pass (Dead)
2021-10-23,D.C. United,Away,1,43,Steve Birnbaum,0.03,0.24,Saved,9,Head,,Julian Gressel,Pass (Dead),Russell Canouse,Fouled
2021-10-23,D.C. United,Away,2,58,Tony Alfaro,0.07,,Off Target,8,Head,,Felipe,Pass (Dead),Nigel Robertha,Fouled
2021-10-23,D.C. United,Away,2,67,Chris Odoi-Atsem,0.08,0.52,Saved,10,Head,,Felipe,Pass (Live),Drew Skundrich,Pass (Live)
2021-10-23,D.C. United,Away,2,67,Drew Skundrich,0.10,,Blocked,11,Left Foot,,Chris Odoi-Atsem,Shot,,
2021-10-23,D.C. United,Away,2,70,Drew Skundrich,0.13,,Woodwork,18,Right Foot,,Felipe,Pass (Live),Joseph Mora,Pass (Live)
2021-10-23,Toronto FC,Home,1,18,Jonathan Osorio,0.14,,Off Target,20,Left Foot,,Richie Laryea,Pass (Live),,
2021-10-23,Toronto FC,Home,1,20,Jacob Shaffelburg,0.30,0.49,Saved,12,Left Foot,,Patrick Mullins,Pass (Live),Jonathan Osorio,Pass (Live)
2021-10-23,Toronto FC,Home,1,25,Jacob Shaffelburg,0.26,0.76,Saved,11,Left Foot,,Jonathan Osorio,Pass (Live),Marky Delgado,Pass (Live)
2021-10-23,Toronto FC,Home,1,26,Chris Mavinga,0.12,,Off Target,9,Head,,Jonathan Osorio,Pass (Dead),Jacob Shaffelburg,Shot
2021-10-23,Toronto FC,Home,1,29,Jacob Shaffelburg,0.22,,Off Target,10,Head,,Jahkeele Marshall-Rutty,Pass (Live),,
2021-10-23,Toronto FC,Home,1,34,Patrick Mullins,0.06,0.15,Saved,25,Left Foot,Free kick,Patrick Mullins,Fouled,,
2021-10-23,Toronto FC,Home,1,34,Marky Delgado,0.09,,Off Target,14,Right Foot,,Patrick Mullins,Shot,,
2021-10-23,Toronto FC,Home,1,34,Noble Okello,0.08,,Off Target,13,Left Foot,,Marky Delgado,Shot,,
2021-10-23,Toronto FC,Home,2,56,Marky Delgado,0.05,,Off Target,22,Right Foot,,,,,
2021-10-23,Toronto FC,Home,2,67,Jozy Altidore,0.06,0.03,Saved,12,Head,,Jacob Shaffelburg,Pass (Live),Richie Laryea,Pass (Live)
2021-10-23,Toronto FC,Home,2,71,Jozy Altidore,0.39,0.51,Saved,4,Head,,Jonathan Osorio,Pass (Dead),Jozy Altidore,Pass (Live)
2021-10-23,Toronto FC,Home,2,72,Richie Laryea,0.08,0.05,Saved,5,Left Foot,,Marky Delgado,Pass (Live),Noble Okello,Pass (Live)
2021-10-23,Toronto FC,Home,2,78,Auro,0.05,0.03,Saved,25,Right Foot,,Auro,Take-On,Jacob Shaffelburg,Pass (Live)
2021-10-23,Toronto FC,Home,2,84,Jozy Altidore,0.14,,Off Target,11,Right Foot,,Marky Delgado,Pass (Live),Marky Delgado,Take-On
2021-10-23,Toronto FC,Home,2,90+4,Jozy Altidore,0.11,0.02,Saved,14,Right Foot,,Jonathan Osorio,Pass (Live),Alejandro Pozuelo,Pass (Live)
2021-10-23,Toronto FC,Home,2,90+5,Jozy Altidore,0.08,0.17,Goal,25,Right Foot,Free kick,Jozy Altidore,Fouled,Jozy Altidore,Tackle
2021-10-23,CF Montréal,Away,1,4,Zachary Brault-Guillard,0.13,,Off Target,13,Right Foot,,Joaquín Torres,Pass (Live),Kamal Miller,Pass (Live)
2021-10-23,CF Montréal,Away,1,14,Sunusi Ibrahim,0.11,,Blocked,13,Right Foot,,Sunusi Ibrahim,Take-On,Joaquín Torres,Pass (Live)
2021-10-23,CF Montréal,Away,1,44,Sunusi Ibrahim,0.05,,Off Target,10,Head,,Djordje Mihailovic,Pass (Dead),Joel Waterman,Pass (Live)
2021-10-23,CF Montréal,Away,2,55,Sunusi Ibrahim,0.95,0.99,Goal,1,Left Foot,,Joel Waterman,Pass (Live),Joaquín Torres,Pass (Live)
2021-10-23,CF Montréal,Away,2,76,Djordje Mihailovic,0.31,,Blocked,7,Left Foot,,Joaquín Torres,Pass (Live),Joel Waterman,Pass (Live)
2021-10-23,CF Montréal,Away,2,77,Ahmed Hamdi,0.03,,Off Target,27,Right Foot,Volley,Djordje Mihailovic,Shot,,
2021-10-23,CF Montréal,Away,2,90,Bjørn Johnsen,0.49,,Off Target,13,Right Foot,,Matko Miljevic,Pass (Live),Samuel Piette,Pass (Live)
2021-10-24,Austin,Home,1,3,Hector Jiménez,0.03,,Blocked,22,Right Foot,,Daniel Pereira,Pass (Live),Moussa Djitte,Pass (Live)
2021-10-24,Austin,Home,1,5,Alexander Ring,0.08,,Blocked,9,Head,,Diego Fagúndez,Pass (Dead),,
2021-10-24,Austin,Home,1,6,Cecilio Domínguez,0.04,,Blocked,16,Right Foot,Volley,Diego Fagúndez,Pass (Dead),Alexander Ring,Shot
2021-10-24,Austin,Home,1,7,Cecilio Domínguez (pen),0.79,,Woodwork,13,Right Foot,,Cecilio Domínguez,Fouled,Sebastián Driussi,Pass (Live)
2021-10-24,Austin,Home,1,36,Moussa Djitte,0.09,0.13,Saved,18,Right Foot,,Alexander Ring,Pass (Live),Diego Fagúndez,Pass (Live)
2021-10-24,Austin,Home,1,45,Jhohan Romaña,0.07,,Off Target,9,Head,,Diego Fagúndez,Pass (Dead),Diego Fagúndez,Pass (Live)
2021-10-24,Austin,Home,1,45+4,Sebastián Driussi,0.09,0.26,Goal,20,Right Foot,,Alexander Ring,Pass (Live),Cecilio Domínguez,Pass (Live)
2021-10-24,Austin,Home,2,46,Cecilio Domínguez,0.04,0.17,Saved,19,Right Foot,,Alexander Ring,Pass (Live),Moussa Djitte,Pass (Live)
2021-10-24,Austin,Home,2,46,Julio Cascante,0.03,0.02,Saved,12,Head,,Diego Fagúndez,Pass (Dead),Cecilio Domínguez,Shot
2021-10-24,Austin,Home,2,48,Cecilio Domínguez,0.03,,Blocked,11,Left Foot,,Moussa Djitte,Pass (Live),Cecilio Domínguez,Tackle
2021-10-24,Austin,Home,2,53,Sebastián Driussi,0.10,,Off Target,17,Right Foot,,Diego Fagúndez,Pass (Dead),Diego Fagúndez,Fouled
2021-10-24,Austin,Home,2,53,Daniel Pereira,0.04,,Blocked,25,Right Foot,,Sebastián Driussi,Shot,,
2021-10-24,Austin,Home,2,53,Alexander Ring,0.06,0.34,Saved,7,Head,,Hector Jiménez,Pass (Live),Moussa Djitte,Pass (Live)
2021-10-24,Austin,Home,2,56,Cecilio Domínguez,0.21,,Blocked,15,Left Foot,,Hector Jiménez,Pass (Live),Alexander Ring,Pass (Live)
2021-10-24,Austin,Home,2,72,Sebastián Driussi,0.04,,Off Target,26,Right Foot,,Alexander Ring,Pass (Live),Sebastián Driussi,Pass (Live)
2021-10-24,Austin,Home,2,80,Alexander Ring,0.06,0.14,Saved,22,Left Foot,,Sebastián Driussi,Pass (Live),Julio Cascante,Pass (Live)
2021-10-24,Austin,Home,2,81,Julio Cascante,0.03,,Off Target,10,Head,,Diego Fagúndez,Pass (Dead),Alexander Ring,Shot
2021-10-24,Austin,Home,2,81,McKinze Gaines,0.12,,Off Target,9,Right Foot,,Diego Fagúndez,Pass (Dead),Julio Cascante,Shot
2021-10-24,Austin,Home,2,84,Diego Fagúndez,0.06,,Off Target,26,Right Foot,,Diego Fagúndez,Take-On,Alexander Ring,Pass (Live)
2021-10-24,Dynamo FC,Away,1,17,Griffin Dorsey,0.05,0.17,Saved,15,Right Foot,,Darwin Quintero,Pass (Live),,
2021-10-24,Dynamo FC,Away,1,18,Griffin Dorsey,0.06,,Blocked,17,Left Foot,,Darwin Quintero,Pass (Live),Maximiliano Urruti,Pass (Live)
2021-10-24,Dynamo FC,Away,1,18,Darwin Cerén,0.04,0.05,Saved,30,Right Foot,,Griffin Dorsey,Shot,,
2021-10-24,Dynamo FC,Away,1,20,Maximiliano Urruti,0.06,,Blocked,7,Left Foot,,Griffin Dorsey,Pass (Live),Griffin Dorsey,Take-On
2021-10-24,Dynamo FC,Away,1,27,Darwin Quintero,0.03,,Blocked,27,Right Foot,,Matías Vera,Pass (Live),Adam Lundqvist,Pass (Live)
2021-10-24,Dynamo FC,Away,1,30,Griffin Dorsey,0.04,,Off Target,21,Left Foot,,Zarek Valentin,Pass (Live),Griffin Dorsey,Pass (Live)
2021-10-24,Dynamo FC,Away,1,33,Darwin Quintero,0.01,0.02,Saved,35,Right Foot,Volley,Matías Vera,Pass (Live),Adam Lundqvist,Interception
2021-10-24,Dynamo FC,Away,1,40,Darwin Quintero,0.13,,Off Target,22,Right Foot,Free kick,Darwin Quintero,Fouled,Darwin Quintero,Tackle
2021-10-24,Dynamo FC,Away,2,60,Tim Parker,0.02,0.05,Saved,11,Head,,Darwin Quintero,Pass (Dead),,
2021-10-24,Dynamo FC,Away,2,74,Adalberto Carrasquilla,0.05,,Off Target,28,Right Foot,,Matías Vera,Pass (Live),Adam Lundqvist,Pass (Live)
2021-10-24,Dynamo FC,Away,2,77,Adalberto Carrasquilla,0.02,0.06,Saved,23,Right Foot,Volley,Darwin Quintero,Pass (Live),Matías Vera,Pass (Live)
2021-10-24,Dynamo FC,Away,2,78,Darwin Quintero,0.05,,Off Target,27,Right Foot,,Maximiliano Urruti,Pass (Live),Adalberto Carrasquilla,Pass (Live)
2021-10-24,Dynamo FC,Away,2,83,Sam Junqua,0.04,,Off Target,18,Left Foot,Volley,Ian Hoffmann,Pass (Live),Adalberto Carrasquilla,Pass (Live)
2021-10-24,Dynamo FC,Away,2,85,Ariel Lassiter,0.08,0.08,Saved,19,Left Foot,,Adalberto Carrasquilla,Pass (Live),Matías Vera,Pass (Live)
2021-10-24,Dynamo FC,Away,2,90+4,Ariel Lassiter,0.13,,Blocked,13,Right Foot,,Maximiliano Urruti,Pass (Live),Darwin Quintero,Pass (Live)
2021-10-23,LA Galaxy,Home,1,12,Efrain Alvarez,0.02,,Off Target,17,Right Foot,,Oniel Fisher,Pass (Live),Derrick Williams,Pass (Live)
2021-10-23,LA Galaxy,Home,1,17,Efrain Alvarez,0.04,,Off Target,33,Left Foot,Free kick,Efrain Alvarez,Fouled,Javier Hernández,Pass (Live)
2021-10-23,LA Galaxy,Home,1,27,Rayan Raveloson,0.03,,Off Target,25,Right Foot,,Efrain Alvarez,Pass (Live),Jonathan dos Santos,Pass (Live)
2021-10-23,LA Galaxy,Home,1,38,Efrain Alvarez,0.34,0.54,Saved,15,Left Foot,,Víctor Vázquez,Pass (Live),Jonathan dos Santos,Pass (Live)
2021-10-23,LA Galaxy,Home,2,53,Samuel Grandsir,0.08,0.12,Saved,16,Left Foot,,Javier Hernández,Pass (Live),Rayan Raveloson,Pass (Live)
2021-10-23,LA Galaxy,Home,2,65,Javier Hernández (pen),0.79,0.99,Goal,13,Right Foot,,,Fouled,Oniel Fisher,Pass (Live)
2021-10-23,LA Galaxy,Home,2,68,Javier Hernández,0.15,,Blocked,9,Head,,Sacha Kljestan,Pass (Dead),Javier Hernández,Fouled
2021-10-23,LA Galaxy,Home,2,77,Dejan Joveljić,0.23,,Off Target,16,Right Foot,,Javier Hernández,Pass (Live),Dejan Joveljić,Pass (Live)
2021-10-23,LA Galaxy,Home,2,81,Rayan Raveloson,0.07,,Off Target,25,Right Foot,Free kick,Dejan Joveljić,Fouled,Samuel Grandsir,Pass (Live)
2021-10-23,LA Galaxy,Home,2,83,Sebastian Lletget,0.17,0.21,Goal,10,Right Foot,Volley,Samuel Grandsir,Pass (Live),Sacha Kljestan,Pass (Live)
2021-10-23,LA Galaxy,Home,2,90+1,Javier Hernández,0.06,,Off Target,20,Right Foot,Volley,Sacha Kljestan,Pass (Live),Samuel Grandsir,Pass (Live)
2021-10-23,LA Galaxy,Home,2,90+9,Dejan Joveljić,0.02,0.02,Saved,14,Head,,Sacha Kljestan,Pass (Dead),Javier Hernández,Fouled
2021-10-23,FC Dallas,Away,1,11,Ryan Hollingshead,0.08,,Blocked,12,Left Foot,,Edwin Cerrillo,Pass (Dead),Jáder Obrian,Fouled
2021-10-23,FC Dallas,Away,1,23,Jesús Ferreira,0.09,0.05,Saved,15,Right Foot,,Franco Jara,Pass (Live),Jesús Ferreira,Pass (Live)
2021-10-23,FC Dallas,Away,1,24,Jesús Ferreira,0.30,,Blocked,9,Left Foot,,Jáder Obrian,Pass (Live),Paxton Pomykal,Pass (Live)
2021-10-23,FC Dallas,Away,1,30,Jesús Ferreira,0.08,0.29,Goal,24,Right Foot,,Franco Jara,Pass (Live),Edwin Cerrillo,Pass (Live)
2021-10-23,FC Dallas,Away,1,41,Jesús Ferreira,0.39,0.60,Saved,11,Right Foot,,Jáder Obrian,Pass (Live),Ryan Hollingshead,Pass (Live)
2021-10-23,FC Dallas,Away,1,41,Franco Jara,0.28,0.70,Goal,3,Right Foot,Volley,Jesús Ferreira,Shot,,
2021-10-23,FC Dallas,Away,2,46,Franco Jara,0.04,,Off Target,22,Left Foot,,Franco Jara,Take-On,Paxton Pomykal,Pass (Live)
2021-10-23,FC Dallas,Away,2,55,Paxton Pomykal,0.03,,Blocked,29,Left Foot,,Franco Jara,Pass (Live),Paxton Pomykal,Tackle
2021-10-23,FC Dallas,Away,2,59,Paxton Pomykal,0.16,0.41,Saved,9,Left Foot,,,,,
2021-10-23,FC Dallas,Away,2,62,Jáder Obrian,0.04,0.08,Saved,15,Left Foot,,Jesús Ferreira,Pass (Live),Matt Hedges,Pass (Live)
2021-10-23,FC Dallas,Away,2,79,Jesús Ferreira,0.04,0.02,Saved,26,Right Foot,,Jesús Ferreira,Take-On,Ema Twumasi,Pass (Live)
2021-10-23,FC Dallas,Away,2,90+8,Ema Twumasi,0.09,0.06,Saved,16,Right Foot,,Ricardo Pepi,Pass (Live),Brandon Servania,Pass (Live)
2021-10-23,Colorado Rapids,Home,1,7,Auston Trusty,0.12,,Off Target,7,Head,,Jack Price,Pass (Dead),Mark-Anthony Kaye,Pass (Live)
2021-10-23,Colorado Rapids,Home,1,7,Jack Price,0.02,,Off Target,20,Right Foot,,Auston Trusty,Shot,,
2021-10-23,Colorado Rapids,Home,1,12,Dominique Badji,0.04,0.16,Saved,26,Left Foot,,Diego Rubio,Pass (Live),Auston Trusty,Pass (Live)
2021-10-23,Colorado Rapids,Home,1,26,Auston Trusty,0.10,,Off Target,11,Left Foot,,Jack Price,Pass (Dead),,
2021-10-23,Colorado Rapids,Home,1,45+2,Dominique Badji,0.26,0.05,Goal,6,Head,,Braian Galván,Pass (Live),Diego Rubio,Pass (Live)
2021-10-23,Colorado Rapids,Home,2,52,Cole Bassett,0.05,,Blocked,15,Right Foot,,Mark-Anthony Kaye,Pass (Live),,
2021-10-23,Colorado Rapids,Home,2,52,Diego Rubio,0.12,,Blocked,10,Right Foot,Volley,Cole Bassett,Shot,,
2021-10-23,Colorado Rapids,Home,2,52,Danny Wilson,0.14,,Off Target,6,Head,,Jack Price,Pass (Dead),Diego Rubio,Shot
2021-10-23,Colorado Rapids,Home,2,63,Diego Rubio,0.06,0.13,Goal,14,Head,,,,,
2021-10-23,Colorado Rapids,Home,2,69,Diego Rubio,0.04,,Woodwork,11,Head,,Auston Trusty,Pass (Live),Jack Price,Pass (Dead)
2021-10-23,Colorado Rapids,Home,2,71,Cole Bassett,0.17,0.09,Saved,16,Left Foot,,Michael Barrios,Pass (Live),Jonathan Lewis,Pass (Live)
2021-10-23,Colorado Rapids,Home,2,71,Michael Barrios,0.10,0.05,Saved,15,Right Foot,,Cole Bassett,Shot,,
2021-10-23,Colorado Rapids,Home,2,74,Michael Barrios,0.07,,Blocked,12,Right Foot,Volley,Auston Trusty,Pass (Live),Braian Galván,Pass (Live)
2021-10-23,Colorado Rapids,Home,2,83,Mark-Anthony Kaye,0.14,,Blocked,12,Left Foot,,Cole Bassett,Fouled,Steven Beitashour,Pass (Live)
2021-10-23,Portland Timbers,Away,1,28,Santiago Moreno,0.06,,Off Target,27,Right Foot,,Santiago Moreno,Take-On,Diego Valeri,Pass (Live)
2021-10-23,Portland Timbers,Away,1,45+1,Felipe Mora,0.04,0.12,Saved,24,Right Foot,,Santiago Moreno,Pass (Live),Santiago Moreno,Take-On
2021-10-23,Portland Timbers,Away,2,48,Felipe Mora,0.12,0.11,Saved,22,Right Foot,,Santiago Moreno,Pass (Live),Diego Valeri,Pass (Live)
2021-10-23,Portland Timbers,Away,2,49,Diego Valeri,0.03,,Blocked,26,Right Foot,,Felipe Mora,Pass (Live),Yimmi Chará,Pass (Live)
2021-10-23,Portland Timbers,Away,2,50,Diego Valeri,0.03,0.02,Saved,20,Right Foot,,Santiago Moreno,Pass (Live),Diego Valeri,Pass (Dead)
2021-10-23,Portland Timbers,Away,2,51,Santiago Moreno,0.03,,Off Target,27,Right Foot,,Diego Valeri,Pass (Live),Dario Župarić,Pass (Live)
2021-10-23,Portland Timbers,Away,2,85,George Fochive,0.06,0.05,Saved,21,Left Foot,,Felipe Mora,Pass (Live),Yimmi Chará,Pass (Live)
2021-10-23,Portland Timbers,Away,2,90+2,Marvin Loría,0.08,,Blocked,23,Left Foot,,José Van Rankin,Pass (Live),Diego Chará,Pass (Live)
2021-10-23,San Jose,Home,1,4,Jeremy Ebobisse,0.18,0.04,Saved,10,Left Foot,,Benjamin Kikanovic,Pass (Live),,
2021-10-23,San Jose,Home,1,7,Andrés Ríos,0.24,,Blocked,11,Right Foot,,Javier Eduardo López,Pass (Live),Benjamin Kikanovic,Pass (Live)
2021-10-23,San Jose,Home,1,11,Cristian Espinoza,0.07,,Blocked,23,Left Foot,,Andrés Ríos,Pass (Live),Tommy Thompson,Pass (Live)
2021-10-23,San Jose,Home,1,17,Javier Eduardo López,0.05,,Off Target,21,Left Foot,,Andrés Ríos,Pass (Live),Javier Eduardo López,Pass (Live)
2021-10-23,San Jose,Home,2,47,Jeremy Ebobisse,0.02,,Blocked,20,Right Foot,,Paul Marie,Pass (Live),Tanner Beason,Pass (Live)
2021-10-23,San Jose,Home,2,47,Benjamin Kikanovic,0.19,,Off Target,8,Right Foot,Volley,Jeremy Ebobisse,Shot,,
2021-10-23,San Jose,Home,2,50,Jeremy Ebobisse,0.13,,Blocked,16,Left Foot,,Javier Eduardo López,Pass (Live),Cristian Espinoza,Pass (Live)
2021-10-23,San Jose,Home,2,52,Benjamin Kikanovic,0.20,,Off Target,9,Head,,Tommy Thompson,Pass (Live),Paul Marie,Pass (Live)
2021-10-23,San Jose,Home,2,55,Eric Remedi,0.05,,Off Target,24,Right Foot,,,,,
2021-10-23,San Jose,Home,2,60,Benjamin Kikanovic,0.08,0.54,Goal,10,Right Foot,Volley,Cristian Espinoza,Pass (Live),Eric Remedi,Pass (Live)
2021-10-23,San Jose,Home,2,66,Paul Marie,0.02,,Off Target,29,Right Foot,,Andrés Ríos,Pass (Live),Tommy Thompson,Pass (Live)
2021-10-23,San Jose,Home,2,75,Benjamin Kikanovic,0.02,,Off Target,12,Head,,Paul Marie,Pass (Live),Andrés Ríos,Pass (Live)
2021-10-23,San Jose,Home,2,81,Tanner Beason,0.07,,Off Target,11,Head,,Carlos Fierro,Pass (Dead),Carlos Fierro,Take-On
2021-10-23,San Jose,Home,2,84,Jeremy Ebobisse,0.06,,Off Target,9,Head,,Carlos Fierro,Pass (Live),Eric Remedi,Pass (Dead)
2021-10-23,San Jose,Home,2,87,Jack Skahan,0.01,,Off Target,35,Right Foot,Volley,Jack Skahan,Pass (Live),Shea Salinas,Pass (Live)
2021-10-23,San Jose,Home,2,90+3,Shea Salinas,0.03,0.09,Saved,28,Right Foot,,Chris Wondolowski,Pass (Live),Shea Salinas,Pass (Live)
2021-10-23,Vancouver,Away,1,25,Brian White,0.05,,Blocked,8,Head,,Deiber Caicedo,Pass (Dead),Leonard Owusu,Fouled
2021-10-23,Vancouver,Away,1,25,Erik Godoy,0.05,,Off Target,10,Head,,Brian White,Shot,,
2021-10-23,Vancouver,Away,1,28,Deiber Caicedo,0.05,,Off Target,30,Right Foot,Free kick,Deiber Caicedo,Fouled,Ryan Gauld,Pass (Live)
2021-10-23,Vancouver,Away,2,53,Brian White,0.06,0.10,Saved,27,Right Foot,,Ryan Gauld,Pass (Live),Brian White,Pass (Live)
2021-10-23,Vancouver,Away,2,53,Bruno Gaspar,0.39,0.70,Goal,5,Left Foot,,Brian White,Shot,,
2021-10-23,Vancouver,Away,2,68,Cristián Dajome,0.12,0.08,Saved,18,Right Foot,,Ryan Gauld,Tackle,,
